PaymentID,VendorID,VendorName,InvoiceNumber,InvoiceDate,DueDate,PaymentDate,PaymentAmount,PaymentMethod,Currency,InvoiceCategory,Comments,DiscountPercentage,CommentSentiment,Industry
9123,80,"Campbell, Ryan and Ramirez",INV9893,2023-08-27,2023-10-06,2023-10-12,5172.23,Wire Transfer,GBP,Services,Check push national director how.,4.88,0.17,Healthcare
9124,16,Miller PLC,INV2249,2024-03-26,2024-04-30,2024-04-30,18551.7,Wire Transfer,GBP,Services,Chair coach interest popular push.,0.0,-0.48,Manufacturing
9125,35,"Smith, Fritz and Garcia",INV4831,2024-01-07,2024-02-21,2024-02-21,6147.17,Check,EUR,Services,White one thing energy sit.,0.0,0.22,Retail
9126,83,Vasquez Inc,INV4564,2023-11-27,2023-12-22,2023-12-22,6031.83,Credit Card,EUR,Goods,Despite fire drive pick morning.,3.21,-0.59,Healthcare
9127,83,Vasquez Inc,INV6694,2023-01-12,2023-02-06,2023-02-06,5552.19,Credit Card,GBP,Consulting,Real travel daughter voice.,0.0,0.83,Healthcare
9128,18,"Gutierrez, Kennedy and White",INV1090,2024-01-18,2024-03-08,2024-03-09,13069.9,Credit Card,GBP,Goods,Position report fill television.,0.0,0.07,IT Services
9129,32,West Inc,INV6951,2024-01-19,2024-02-18,2024-02-18,11712.43,Credit Card,EUR,Goods,Surface science military term.,2.05,-0.69,IT Services
9130,48,"Smith, Powell and Hernandez",INV2739,2023-11-10,2023-12-15,2023-12-17,5810.14,Credit Card,EUR,Consulting,Brother this answer above poor quality.,0.0,-0.6,Retail
9131,84,"Gibbs, Calderon and Larson",INV0033,2023-07-02,2023-08-06,2023-08-06,13329.6,Check,USD,Consulting,Fight marriage along world ago role no.,0.0,0.55,Healthcare
9132,21,"Stone, Weaver and May",INV6405,2023-02-13,2023-03-20,2023-03-20,11388.76,Credit Card,GBP,Consulting,Accept degree born floor.,0.0,0.6,Consulting
9133,15,Gordon-Morris,INV9507,2023-01-13,2023-03-14,2023-03-14,2127.39,Credit Card,USD,Consulting,I glass yet her.,0.0,0.45,Retail
9134,7,Doyle LLC,INV0072,2023-04-20,2023-05-30,2023-05-30,8449.43,Wire Transfer,USD,Consulting,Message yes food.,2.96,0.19,IT Services
9135,35,"Smith, Fritz and Garcia",INV6696,2023-11-13,2023-12-23,2023-12-23,6749.32,Credit Card,GBP,Consulting,Stock building road organization figure space government chance.,0.0,0.46,Retail
9136,12,Moore-Gamble,INV1671,2023-08-18,2023-10-02,2023-10-08,15098.06,Check,EUR,Goods,Hard majority particular final reason moment tax.,3.94,-0.88,Manufacturing
9137,63,"Wilson, Arnold and Mcclain",INV2558,2023-04-19,2023-06-23,2023-06-23,5988.19,Credit Card,GBP,Consulting,Top somebody himself hope deep know.,0.0,-0.53,Consulting
9138,51,Booth-Rojas,INV1532,2024-03-24,2024-04-18,2024-04-18,5469.37,Credit Card,GBP,Services,Drive seem rest television toward own.,3.75,-0.18,Retail
9139,37,Hoover and Sons,INV7059,2023-11-30,2024-02-03,2024-02-03,14987.74,Credit Card,USD,Consulting,Develop party note company.,2.8,-0.6,IT Services
9140,46,Mccarthy-Moreno,INV7333,2023-05-12,2023-07-11,2023-07-11,17793.94,ACH,GBP,Services,Four hard follow relationship field give.,0.0,0.43,Manufacturing
9141,58,"Robertson, Mcpherson and Carlson",INV2334,2024-01-31,2024-04-05,2024-04-05,5795.0,ACH,EUR,Consulting,Environmental arrive morning ever somebody.,0.0,-0.55,Healthcare
9142,54,Hawkins PLC,INV4952,2023-02-13,2023-03-10,2023-03-10,3069.89,Wire Transfer,GBP,Consulting,Respond exist particular air spend Mrs heavy.,0.0,-0.29,Consulting
9143,53,Martinez and Sons,INV7385,2024-02-08,2024-03-19,2024-03-19,2021.66,Credit Card,EUR,Consulting,Dark necessary amount.,3.82,0.72,Consulting
9144,18,"Gutierrez, Kennedy and White",INV8631,2023-09-28,2023-11-17,2023-11-17,5290.54,Credit Card,EUR,Consulting,Really imagine apply.,0.0,0.25,IT Services
9145,93,"White, Johnson and Cobb",INV5988,2023-03-20,2023-05-09,2023-05-09,6067.87,ACH,GBP,Services,Full assume huge take hard as sing.,1.85,0.66,Healthcare
9146,87,"Brewer, Oliver and Cruz",INV4217,2023-04-02,2023-05-12,2023-05-19,4725.2,ACH,USD,Consulting,Set someone visit rather actually.,4.24,-0.43,Consulting
9147,64,Smith PLC,INV1640,2023-10-16,2023-12-10,2023-12-12,11626.94,Wire Transfer,EUR,Consulting,Blood growth part.,0.0,0.73,Consulting
9148,4,"Sanchez, Hopkins and Burns",INV7619,2023-03-02,2023-05-06,2023-05-06,4615.05,ACH,EUR,Services,Within price old eat good college question.,0.0,-0.35,Consulting
9149,73,"Mckinney, Lloyd and Davis",INV2632,2023-01-08,2023-02-27,2023-02-27,5542.52,ACH,EUR,Consulting,None able explain specific international card.,2.85,0.77,Manufacturing
9150,50,Ford Inc,INV1173,2023-03-08,2023-04-12,2023-04-12,7911.52,ACH,USD,Goods,Most place from natural assume executive subject.,2.4,0.44,Healthcare
9151,52,Palmer Group,INV9436,2023-03-22,2023-04-16,2023-04-16,7369.29,Credit Card,GBP,Goods,Get respond amount since approach.,4.26,-0.56,Manufacturing
9152,85,"Murphy, Golden and Tran",INV2687,2023-01-26,2023-03-27,2023-03-27,8799.31,Wire Transfer,GBP,Goods,Success live traditional agent.,2.49,-0.81,IT Services
9153,79,"Brady, Edwards and Jenkins",INV3457,2023-02-28,2023-05-04,2023-05-04,8487.59,Wire Transfer,EUR,Services,Real eat southern staff list business.,0.0,0.41,Consulting
9154,76,Perez Ltd,INV1462,2023-03-31,2023-05-15,2023-05-15,14906.48,Credit Card,GBP,Services,Wear enough add investment.,0.0,0.67,Manufacturing
9155,35,"Smith, Fritz and Garcia",INV5000,2024-02-11,2024-04-01,2024-04-01,4434.97,Check,GBP,Goods,They coach degree issue work.,1.2,0.17,Retail
9156,100,"Walsh, Gomez and Meza",INV0852,2023-07-09,2023-09-12,2023-09-12,3017.2,Check,USD,Goods,Near beyond claim.,1.58,0.75,IT Services
9157,41,"Garcia, Lopez and Kaufman",INV0725,2023-03-18,2023-05-22,2023-05-31,7624.32,Check,USD,Consulting,Population benefit cup teach cold which blue.,0.0,-0.27,IT Services
9158,92,Cortez PLC,INV2174,2023-10-31,2023-12-25,2023-12-25,4252.32,Credit Card,USD,Services,Realize else fear can out.,2.75,-0.24,Consulting
9159,49,Gamble PLC,INV9593,2023-12-13,2024-02-16,2024-02-16,3684.04,Wire Transfer,USD,Goods,Run level story six about life school.,0.0,0.34,Retail
9160,100,"Walsh, Gomez and Meza",INV7334,2023-09-30,2023-12-04,2023-12-11,14693.14,Credit Card,EUR,Goods,Increase mouth term language loss.,0.0,0.71,IT Services
9161,79,"Brady, Edwards and Jenkins",INV6883,2023-06-05,2023-08-04,2023-08-04,4735.26,Credit Card,USD,Consulting,Guy phone sometimes yourself sign foreign.,1.24,-0.54,Consulting
9162,51,Booth-Rojas,INV8228,2023-07-24,2023-08-28,2023-08-28,7956.19,Wire Transfer,USD,Consulting,Realize able compare represent few reveal may poor.,1.8,0.79,Retail
9163,13,"Faulkner, Mccormick and English",INV0834,2023-01-21,2023-02-25,2023-02-25,14660.95,Wire Transfer,EUR,Services,Away sell act push identify.,0.0,0.82,Manufacturing
9164,25,"Hester, Edwards and White",INV4668,2023-01-01,2023-02-25,2023-02-25,3839.26,Wire Transfer,USD,Services,Become lead action store kid technology.,4.89,0.07,IT Services
9165,90,Lara PLC,INV1399,2023-12-28,2024-02-01,2024-02-01,11963.15,Credit Card,EUR,Services,Put because right however.,0.0,0.89,IT Services
9166,8,Campbell-Oliver,INV6423,2023-07-06,2023-07-31,2023-08-05,6362.85,ACH,USD,Consulting,Eye wife note chair cold factor.,3.35,-0.28,Retail
9167,44,Rose Inc,INV1339,2023-11-23,2023-12-28,2024-01-05,9588.25,Check,GBP,Consulting,Much trouble social begin.,0.0,0.27,Consulting
9168,36,Martin PLC,INV0657,2024-03-24,2024-05-08,2024-05-12,3630.69,Wire Transfer,USD,Consulting,Describe forward any interesting prepare his assume.,0.0,-0.09,Healthcare
9169,15,Gordon-Morris,INV2621,2023-09-26,2023-11-30,2023-11-30,6499.74,Check,USD,Goods,Assume seat where table peace.,3.02,-0.09,Retail
9170,80,"Campbell, Ryan and Ramirez",INV2108,2023-09-24,2023-11-03,2023-11-09,9081.87,Check,GBP,Consulting,Page hundred toward myself environmental contain.,3.66,-0.57,Healthcare
9171,90,Lara PLC,INV3895,2023-07-13,2023-08-07,2023-08-07,10478.98,Credit Card,USD,Consulting,Produce true ground.,2.75,-0.19,IT Services
9172,98,"King, Clarke and Sanchez",INV4136,2023-04-10,2023-06-14,2023-06-14,6454.28,ACH,GBP,Goods,Guess sign focus quite.,0.0,-0.45,Healthcare
9173,53,Martinez and Sons,INV2313,2023-04-07,2023-05-17,2023-05-29,6763.72,Wire Transfer,EUR,Goods,Choose letter simply race hold lose local.,0.0,-0.19,Consulting
9174,54,Hawkins PLC,INV5514,2024-01-14,2024-02-08,2024-02-08,11484.38,Check,EUR,Goods,Base record wonder ball around similar surface physical.,0.0,-0.11,Consulting
9175,21,"Stone, Weaver and May",INV6105,2023-06-15,2023-07-15,2023-07-20,8968.23,Wire Transfer,GBP,Goods,She data better court organization.,3.07,0.95,Consulting
9176,52,Palmer Group,INV8005,2023-11-29,2023-12-29,2023-12-29,15253.91,Credit Card,GBP,Goods,Spend avoid animal purpose.,4.48,0.63,Manufacturing
9177,18,"Gutierrez, Kennedy and White",INV4499,2023-08-31,2023-10-15,2023-10-15,9164.54,Check,EUR,Consulting,Blood eight while become arrive crime.,2.25,-0.2,IT Services
9178,3,Hill Ltd,INV2320,2023-06-18,2023-08-22,2023-08-22,7918.16,Check,GBP,Services,Performance bar floor art college second.,1.8,-0.65,Retail
9179,88,Thomas-Hicks,INV0581,2023-01-19,2023-03-25,2023-03-25,9550.77,ACH,USD,Consulting,Group fear this region security never camera reveal.,4.48,-0.47,Manufacturing
9180,58,"Robertson, Mcpherson and Carlson",INV1452,2023-10-19,2023-12-18,2023-12-27,12178.98,ACH,USD,Consulting,Soldier bar book pretty recognize.,0.0,0.58,Healthcare
9181,59,Barnes-Hall,INV1420,2023-09-24,2023-11-08,2023-11-08,2519.04,Credit Card,USD,Goods,Order law above let.,0.0,-0.62,Consulting
9182,40,Nicholson Group,INV4293,2023-12-31,2024-01-25,2024-01-25,3938.58,Credit Card,USD,Consulting,Thought expect common benefit.,1.09,0.79,Consulting
9183,63,"Wilson, Arnold and Mcclain",INV1204,2023-07-09,2023-09-07,2023-09-11,10345.63,ACH,USD,Consulting,Cost high my bed ability.,2.51,-0.77,Consulting
9184,34,Scott-Butler,INV6643,2023-12-26,2024-01-30,2024-02-08,6453.47,Check,EUR,Goods,Manage dream no memory official.,1.4,-0.81,Retail
9185,12,Moore-Gamble,INV7570,2023-02-20,2023-04-06,2023-04-14,11271.15,Check,GBP,Consulting,Available religious century final executive tree likely.,4.62,0.84,Manufacturing
9186,88,Thomas-Hicks,INV3601,2023-07-14,2023-09-07,2023-09-07,18898.77,Wire Transfer,GBP,Consulting,Establish third easy paper minute involve.,2.88,-0.52,Manufacturing
9187,45,Anderson-Dawson,INV4802,2023-05-06,2023-06-30,2023-06-30,5209.49,Check,GBP,Consulting,Small your crime that always stuff.,4.74,-0.26,Consulting
9188,53,Martinez and Sons,INV5999,2024-03-26,2024-05-10,2024-05-20,6905.25,Wire Transfer,GBP,Consulting,Finally create question least.,4.5,-0.89,Consulting
9189,48,"Smith, Powell and Hernandez",INV3278,2023-09-02,2023-10-07,2023-10-07,3262.21,ACH,EUR,Services,Here same focus nation idea.,1.25,-0.44,Retail
9190,8,Campbell-Oliver,INV8663,2024-01-08,2024-02-12,2024-02-16,5573.33,Wire Transfer,GBP,Consulting,Recently air political source.,0.0,0.72,Retail
9191,27,Jimenez-Reed,INV0061,2023-07-09,2023-09-02,2023-09-02,9354.84,ACH,EUR,Services,Kid include practice list court.,0.0,0.59,Manufacturing
9192,91,Hall Group,INV8489,2023-01-29,2023-03-10,2023-03-10,1826.07,Wire Transfer,EUR,Goods,Wrong most effort cause style week human.,2.82,-0.38,Retail
9193,61,Cunningham-Howard,INV7687,2023-10-25,2023-12-29,2024-01-05,9853.13,ACH,USD,Services,Low respond until produce rather any door.,4.13,0.41,Healthcare
9194,29,Moore Inc,INV4055,2023-03-31,2023-05-20,2023-05-20,18322.38,Credit Card,USD,Goods,Debate strong shake deep pay.,0.0,0.32,Manufacturing
9195,83,Vasquez Inc,INV1762,2023-04-07,2023-05-12,2023-05-14,16826.83,Credit Card,GBP,Goods,Cause organization none which.,0.0,-0.75,Healthcare
9196,43,Johnson-Roberts,INV4707,2023-05-27,2023-07-11,2023-07-11,3914.93,Check,EUR,Services,Baby production lead which thought.,0.0,0.28,Retail
9197,42,Marshall and Sons,INV7714,2023-01-16,2023-02-25,2023-02-25,14159.63,ACH,EUR,Consulting,Skin three six condition guess.,0.0,-0.83,Healthcare
9198,67,"Stein, Melendez and Price",INV5425,2023-11-20,2024-01-19,2024-01-19,12168.29,Credit Card,GBP,Goods,Avoid key build imagine doctor trial wear mission.,4.93,0.81,IT Services
9199,61,Cunningham-Howard,INV2397,2024-02-27,2024-04-22,2024-04-22,11429.48,ACH,GBP,Services,Ability some modern building organization big decade.,3.55,-0.59,Healthcare
9200,99,Harris and Sons,INV5305,2023-03-14,2023-04-08,2023-04-08,2557.52,ACH,EUR,Consulting,Create catch however thank member second.,0.0,-0.76,Retail
9201,45,Anderson-Dawson,INV2968,2023-11-09,2024-01-13,2024-01-13,4767.1,ACH,EUR,Consulting,Before past page environment open bit.,0.0,0.77,Consulting
9202,69,Mann-Fischer,INV2748,2023-04-25,2023-06-24,2023-06-24,6642.16,Check,EUR,Services,Religious to spend ready account agree.,1.98,0.52,IT Services
9203,30,Powell PLC,INV3365,2023-09-06,2023-10-01,2023-10-09,7462.31,ACH,USD,Services,Agree network reason material range relationship growth.,0.0,-0.95,Consulting
9204,37,Hoover and Sons,INV5112,2023-03-06,2023-05-10,2023-05-20,9424.68,Check,USD,Services,Boy decade let especially.,0.0,0.87,IT Services
9205,98,"King, Clarke and Sanchez",INV1462,2023-04-05,2023-06-04,2023-06-04,5054.06,Check,USD,Services,This risk activity player business science student interview.,0.0,0.27,Healthcare
9206,70,"Knight, Wilson and Pennington",INV1110,2023-03-18,2023-04-27,2023-04-28,7003.71,Wire Transfer,GBP,Consulting,Board play late include development.,0.0,0.58,Healthcare
9207,29,Moore Inc,INV1751,2023-03-28,2023-05-17,2023-05-17,9102.4,ACH,GBP,Consulting,Wait entire give whole play ten into.,0.0,0.61,Manufacturing
9208,47,Roach Ltd,INV5088,2023-06-09,2023-08-03,2023-08-03,10574.02,Wire Transfer,USD,Goods,Director feel could today every break adult.,4.42,-0.65,Consulting
9209,53,Martinez and Sons,INV6646,2023-06-01,2023-07-11,2023-07-20,6388.56,Check,GBP,Services,Floor civil at detail street.,2.02,0.68,Consulting
9210,79,"Brady, Edwards and Jenkins",INV6858,2024-02-20,2024-04-20,2024-04-20,9371.06,Wire Transfer,EUR,Consulting,Positive job trial home.,1.83,-0.29,Consulting
9211,65,Mendoza-Burke,INV8708,2023-01-01,2023-02-15,2023-02-15,6452.36,ACH,EUR,Goods,Chance the close space court remain.,3.93,-0.48,Manufacturing
9212,7,Doyle LLC,INV8471,2023-11-11,2023-12-31,2023-12-31,14356.4,Credit Card,EUR,Goods,Peace trouble issue.,1.37,0.79,IT Services
9213,31,Hayes-Houston,INV2389,2024-01-05,2024-03-05,2024-03-13,8904.83,Check,EUR,Goods,Beat maintain much occur human hundred voice stock.,0.0,0.26,Manufacturing
9214,62,Campbell-Stewart,INV7408,2023-11-30,2023-12-30,2023-12-30,4420.77,Credit Card,GBP,Goods,Cut first share concern.,4.7,-0.99,Healthcare
9215,36,Martin PLC,INV7251,2023-08-09,2023-09-18,2023-09-18,5032.97,Credit Card,EUR,Goods,Young within present provide there Democrat type.,1.91,-0.16,Healthcare
9216,65,Mendoza-Burke,INV6765,2023-10-18,2023-12-02,2023-12-14,13895.25,Check,USD,Goods,Air them any huge.,4.6,-0.34,Manufacturing
9217,48,"Smith, Powell and Hernandez",INV6569,2023-09-05,2023-10-10,2023-10-10,2347.26,Check,EUR,Goods,Music federal prevent.,4.67,-0.35,Retail
9218,52,Palmer Group,INV8695,2023-09-05,2023-09-30,2023-09-30,9311.22,Credit Card,GBP,Consulting,Professor wear relate ask seek soon knowledge.,0.0,-0.81,Manufacturing
9219,34,Scott-Butler,INV1913,2023-03-09,2023-04-08,2023-04-15,2582.32,Wire Transfer,USD,Goods,Recently like happen nice serious.,0.0,-0.64,Retail
9220,42,Marshall and Sons,INV3936,2023-09-04,2023-10-19,2023-10-19,13638.88,Check,USD,Services,Environment know ground bar.,1.44,0.2,Healthcare
9221,14,"Parker, Larson and Conway",INV1868,2023-03-29,2023-05-28,2023-06-02,13029.88,Check,EUR,Services,Thing case shoulder none hundred newspaper eight.,4.56,-0.7,IT Services
9222,31,Hayes-Houston,INV3185,2023-05-29,2023-08-02,2023-08-02,15963.95,Wire Transfer,USD,Consulting,Social speech sure position local save.,3.2,-0.92,Manufacturing
9223,98,"King, Clarke and Sanchez",INV7828,2023-07-23,2023-09-16,2023-09-16,4367.74,Check,USD,Consulting,Might quite explain own most direction.,0.0,-0.64,Healthcare
9224,67,"Stein, Melendez and Price",INV5908,2023-05-25,2023-07-29,2023-07-29,9635.45,ACH,USD,Consulting,Everyone certainly sort explain.,0.0,-0.21,IT Services
9225,41,"Garcia, Lopez and Kaufman",INV1748,2023-10-21,2023-12-25,2024-01-01,10226.24,Check,GBP,Goods,Democratic one scene admit even party option when.,2.56,-0.83,IT Services
9226,77,Montgomery-Smith,INV3021,2023-01-18,2023-02-27,2023-02-27,11931.02,Wire Transfer,GBP,Services,Employee suffer strategy brother officer.,0.0,-0.21,Consulting
9227,24,"Mason, Greene and Hubbard",INV4568,2023-11-29,2024-01-13,2024-01-13,2343.11,ACH,GBP,Consulting,Board glass his surface right exactly.,0.0,-0.55,Retail
9228,45,Anderson-Dawson,INV2889,2023-11-15,2024-01-19,2024-01-19,5254.37,Wire Transfer,EUR,Goods,Population side drop western.,0.0,0.52,Consulting
9229,7,Doyle LLC,INV3953,2023-02-26,2023-04-17,2023-04-25,6714.32,ACH,GBP,Goods,Turn spring know picture.,1.58,-0.89,IT Services
9230,30,Powell PLC,INV1019,2023-12-01,2023-12-26,2024-01-07,11236.19,ACH,EUR,Goods,Term then improve.,0.0,0.13,Consulting
9231,4,"Sanchez, Hopkins and Burns",INV9861,2023-08-29,2023-10-28,2023-10-28,6046.56,ACH,USD,Consulting,Smile how feel pull eight.,2.54,-0.94,Consulting
9232,9,Alexander Ltd,INV5505,2023-09-06,2023-10-01,2023-10-01,4320.29,Check,EUR,Services,Husband draw war idea recently hear economy.,0.0,0.45,Retail
9233,90,Lara PLC,INV4778,2024-01-26,2024-03-01,2024-03-01,4905.46,Wire Transfer,EUR,Consulting,Wait choice if middle possible.,3.52,-0.81,IT Services
9234,35,"Smith, Fritz and Garcia",INV5279,2023-10-30,2023-12-19,2023-12-26,7087.14,ACH,EUR,Goods,Hope TV sound ever.,0.0,0.41,Retail
9235,58,"Robertson, Mcpherson and Carlson",INV6891,2023-08-13,2023-10-07,2023-10-07,4734.77,Credit Card,USD,Services,Than blood particularly behavior.,0.0,0.85,Healthcare
9236,8,Campbell-Oliver,INV8308,2023-05-17,2023-06-11,2023-06-11,1878.58,ACH,GBP,Goods,Card clear what force work.,1.46,0.28,Retail
9237,99,Harris and Sons,INV7795,2023-10-16,2023-11-20,2023-11-20,6091.03,Credit Card,EUR,Consulting,Chair goal quality watch box.,2.28,-0.27,Retail
9238,59,Barnes-Hall,INV6075,2023-03-10,2023-04-29,2023-04-29,3238.44,Check,USD,Goods,Know necessary more interview identify pass.,1.68,0.02,Consulting
9239,44,Rose Inc,INV2150,2023-10-05,2023-10-30,2023-10-30,8390.86,Wire Transfer,GBP,Goods,Loss word lot ten everything bank score life.,0.0,-0.72,Consulting
9240,98,"King, Clarke and Sanchez",INV5446,2023-12-06,2024-01-30,2024-02-07,17779.28,Wire Transfer,USD,Consulting,Fine former choose you.,4.42,0.11,Healthcare
9241,55,"Stevens, Cunningham and Green",INV8496,2024-02-08,2024-03-04,2024-03-04,3987.91,Wire Transfer,USD,Services,There Republican process ago hundred baby other.,0.0,-0.09,Retail
9242,55,"Stevens, Cunningham and Green",INV8808,2023-12-29,2024-02-02,2024-02-02,1933.11,Credit Card,GBP,Goods,Sign toward seat ball during ability scientist discover.,0.0,-0.06,Retail
9243,20,Taylor-Reyes,INV4691,2023-11-29,2024-02-02,2024-02-02,12557.58,ACH,EUR,Services,Pick again computer second radio.,0.0,0.6,IT Services
9244,85,"Murphy, Golden and Tran",INV2358,2023-02-07,2023-04-13,2023-04-13,5351.81,Credit Card,EUR,Services,Concern gas officer American.,0.0,0.72,IT Services
9245,29,Moore Inc,INV2838,2023-06-24,2023-08-08,2023-08-10,11955.73,Check,USD,Services,Majority street all can late myself.,0.0,-0.71,Manufacturing
9246,7,Doyle LLC,INV0752,2023-01-23,2023-03-09,2023-03-09,8898.44,Credit Card,USD,Consulting,Small improve deep piece little kid between.,0.0,-0.47,IT Services
9247,46,Mccarthy-Moreno,INV8715,2023-11-04,2024-01-08,2024-01-08,8725.62,Check,GBP,Consulting,Throughout wife investment need question.,0.0,-0.91,Manufacturing
9248,47,Roach Ltd,INV8857,2023-02-06,2023-04-02,2023-04-05,8176.22,Check,GBP,Goods,Paper dog great scientist newspaper.,0.0,0.77,Consulting
9249,11,"Orr, Mckinney and Meyer",INV7910,2024-02-23,2024-03-19,2024-03-21,4456.0,Check,GBP,Services,Strategy boy growth size.,1.02,0.51,Healthcare
9250,66,Whitaker and Sons,INV6440,2024-01-05,2024-03-10,2024-03-10,10402.38,Wire Transfer,USD,Consulting,Ground team including product.,0.0,0.31,Manufacturing
9251,43,Johnson-Roberts,INV5675,2023-03-22,2023-05-11,2023-05-11,4915.33,Check,USD,Consulting,They conference rather by.,0.0,-0.83,Retail
9252,81,"Sanchez, Cantu and Collins",INV2826,2024-01-19,2024-02-28,2024-02-28,6191.2,Check,EUR,Services,Attention himself that use task check.,0.0,-0.76,Healthcare
